고객번호,가구류구매횟수,가구류1,가구류2,가구류3,가구류4,가구류5,가구류6,가구류7
5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5086,6.0,0.0,0.0,32764.0,0.0,45511.0,41821.0,326606.0
5087,4.0,77642.0,0.0,0.0,0.0,14058.0,0.0,0.0
5088,10.0,0.0,0.0,1123368.0,171868.0,52843.0,0.0,0.0
5089,23.0,91419.0,257789.0,710877.0,140032.0,81171.0,0.0,153652.0
5090,1.0,0.0,0.0,0.0,7361.0,0.0,0.0,0.0
5091,8.0,0.0,264217.0,1416271.0,381828.0,221487.0,23377.0,0.0
5092,13.0,1794179.0,59745.0,42707.0,82653.0,141085.0,212313.0,127782.0
5093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5094,8.0,0.0,8550.0,140604.0,7804.0,7990.0,55654.0,0.0
5095,2.0,37197.0,0.0,0.0,0.0,0.0,0.0,65321.0
5096,7.0,0.0,0.0,1265385.0,369855.0,0.0,275055.0,488952.0
5098,15.0,0.0,0.0,438557.0,1663225.0,223258.0,347384.0,175782.0
5099,2.0,0.0,0.0,111851.0,0.0,78886.0,0.0,0.0
5100,1.0,0.0,0.0,0.0,97286.0,0.0,0.0,0.0
5101,11.0,0.0,80615.0,14563.0,4345.0,0.0,0.0,40882.0
5102,1.0,0.0,2987.0,0.0,0.0,0.0,0.0,0.0
5103,7.0,9841.0,40174.0,0.0,83407.0,0.0,73992.0,159417.0
5104,5.0,9742.0,31830.0,88125.0,0.0,17092.0,0.0,0.0
5105,8.0,198386.0,215020.0,251947.0,0.0,0.0,0.0,760430.0
5106,4.0,0.0,292338.0,97672.0,8868.0,0.0,0.0,0.0
5107,10.0,0.0,0.0,87153.0,139854.0,312256.0,190501.0,210774.0
5108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5109,2.0,19583.0,0.0,0.0,7627.0,0.0,0.0,0.0
5110,2.0,5402.0,28739.0,0.0,0.0,0.0,0.0,0.0
5111,17.0,227513.0,1105654.0,43611.0,1210442.0,52591.0,0.0,15204.0
5112,2.0,0.0,0.0,0.0,0.0,90415.0,0.0,0.0
5113,7.0,0.0,0.0,0.0,0.0,100124.0,512579.0,5066791.0
5114,1.0,55107.0,0.0,0.0,0.0,0.0,0.0,0.0
5115,4.0,0.0,0.0,0.0,236253.0,0.0,482124.0,0.0
5116,3.0,0.0,0.0,4971.0,0.0,0.0,9630.0,55185.0
5117,3.0,0.0,0.0,25986.0,78928.0,0.0,0.0,16893.0
5118,1.0,0.0,0.0,0.0,6651.0,0.0,0.0,0.0
5119,4.0,9919.0,6078.0,0.0,0.0,23969.0,0.0,0.0
5120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5121,1.0,2952166.0,0.0,0.0,0.0,0.0,0.0,0.0
5122,1.0,0.0,0.0,0.0,0.0,0.0,100371.0,0.0
5123,11.0,285199.0,0.0,0.0,7273.0,2933.0,0.0,19935.0
5124,14.0,103621.0,1245888.0,0.0,0.0,363178.0,170823.0,58790.0
5125,9.0,0.0,10506.0,15704.0,5321.0,40252.0,21232.0,18807.0
5126,13.0,72642.0,13288.0,0.0,98599.0,10619.0,249963.0,3345.0
5127,3.0,0.0,0.0,3954.0,0.0,0.0,0.0,3653543.0
5128,1.0,0.0,0.0,10168.0,0.0,0.0,0.0,0.0
5129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77710.0
5130,4.0,0.0,174497.0,9038.0,0.0,0.0,0.0,0.0
5131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5132,4.0,25389.0,41492.0,141678.0,0.0,96079.0,0.0,0.0
5133,9.0,21255.0,41512.0,16608.0,52146.0,10012.0,84715.0,0.0
5134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5135,3.0,25585.0,0.0,18642.0,0.0,0.0,0.0,0.0
5136,1.0,0.0,0.0,44627.0,0.0,0.0,0.0,0.0
5137,1.0,0.0,0.0,0.0,20397.0,0.0,0.0,0.0
5138,3.0,8463.0,12361.0,0.0,8868.0,0.0,0.0,0.0
5139,2.0,31490.0,0.0,0.0,0.0,0.0,0.0,0.0
5140,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4392.0
5141,8.0,21650.0,0.0,113771.0,0.0,0.0,0.0,22187.0
5142,6.0,14367.0,0.0,0.0,0.0,1086652.0,1384242.0,0.0
5143,15.0,0.0,0.0,0.0,1996712.0,4139888.0,4097414.0,1926054.0
5144,12.0,0.0,0.0,20253793.0,1984429.0,1218786.0,0.0,722723.0
5145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5147,2.0,0.0,11331.0,0.0,0.0,14058.0,0.0,0.0
5148,6.0,399822.0,180265.0,0.0,0.0,20025.0,0.0,0.0
5149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5150,6.0,0.0,0.0,309116.0,0.0,0.0,0.0,4462738.0
5151,5.0,0.0,400704.0,0.0,406172.0,0.0,0.0,0.0
5152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5154,1.0,0.0,0.0,0.0,0.0,0.0,29811.0,0.0
5155,1.0,423144.0,0.0,0.0,0.0,0.0,0.0,0.0
5156,2.0,33950.0,0.0,0.0,0.0,182550.0,0.0,0.0
5157,10.0,0.0,68501.0,20901.0,0.0,16485.0,64340.0,11037.0
5158,31.0,29522.0,0.0,202291.0,1751058.0,1013074.0,264493.0,73824.0
5159,4.0,66916.0,0.0,0.0,15076.0,0.0,39730.0,0.0
5160,9.0,11710.0,0.0,61235.0,54984.0,50568.0,0.0,24327.0
5161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100234.0
5162,9.0,0.0,0.0,45079.0,70060.0,206408.0,0.0,56199.0
5163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12276.0
5164,5.0,9841.0,0.0,22483.0,0.0,140579.0,0.0,15767.0
5165,8.0,44637.0,183561.0,0.0,0.0,0.0,536599.0,1135238.0
5166,6.0,19681.0,0.0,366510.0,0.0,0.0,222082.0,0.0
5167,5.0,127928.0,74166.0,0.0,0.0,59670.0,86860.0,0.0
5168,1.0,0.0,0.0,0.0,5676.0,0.0,0.0,0.0
5169,2.0,0.0,0.0,0.0,124157.0,0.0,0.0,0.0
5170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5172,5.0,78527.0,491711.0,0.0,0.0,0.0,0.0,0.0
5173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5174,20.0,105766.0,459057.0,0.0,177988.0,317212.0,828223.0,0.0
5175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5176,3.0,4098639.0,0.0,0.0,0.0,0.0,0.0,0.0
5177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5178,12.0,0.0,502270.0,0.0,14544.0,0.0,83643.0,32661.0
5179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5180,5.0,8168.0,20602.0,13332.0,13214.0,8698.0,0.0,0.0
5181,4.0,191891.0,0.0,0.0,0.0,0.0,0.0,1189973.0
5182,2.0,0.0,0.0,0.0,0.0,0.0,2626162.0,0.0
5183,2.0,23519.0,0.0,0.0,6119.0,0.0,0.0,0.0
5184,27.0,3312380.0,333284.0,74059.0,34143.0,15373.0,3053062.0,1597725.0
5185,8.0,0.0,17821.0,27228.0,0.0,32162.0,53081.0,0.0
5186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5187,8.0,0.0,226206.0,3389.0,199538.0,99112.0,95438.0,0.0
5188,1.0,0.0,0.0,8700.0,0.0,0.0,0.0,0.0
5189,11.0,18874.0,155749.0,27680.0,16398.0,51610.0,0.0,0.0
5190,1.0,984.0,0.0,0.0,0.0,0.0,0.0,0.0
5191,11.0,48120.0,20499.0,5649.0,0.0,30745.0,19302.0,0.0
5192,2.0,0.0,0.0,31070.0,8868.0,0.0,0.0,0.0
5193,5.0,0.0,126701.0,40334.0,0.0,79897.0,134043.0,0.0
5194,1.0,53631.0,0.0,0.0,0.0,0.0,0.0,0.0
5195,4.0,0.0,0.0,0.0,0.0,0.0,15485.0,693982.0
5196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82215.0
5197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5198,4.0,35820.0,61806.0,0.0,0.0,0.0,53617.0,0.0
5200,1.0,28538.0,0.0,0.0,0.0,0.0,0.0,0.0
5201,5.0,114829.0,60630.0,0.0,0.0,55523.0,0.0,0.0
5202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5203,7.0,0.0,0.0,70161.0,142151.0,278528.0,512279.0,0.0
5204,2.0,0.0,20396.0,0.0,0.0,0.0,32063.0,0.0
5205,8.0,165617.0,545122.0,294880.0,480222.0,0.0,0.0,0.0
5206,1.0,0.0,0.0,0.0,0.0,0.0,21340.0,0.0
5207,3.0,6987.0,0.0,0.0,11352.0,0.0,0.0,7884.0
5208,7.0,0.0,224971.0,28245.0,0.0,353449.0,0.0,0.0
5209,2.0,0.0,0.0,0.0,4345.0,0.0,21340.0,0.0
5210,7.0,86991.0,269883.0,50276.0,0.0,0.0,90613.0,7332.0
5211,5.0,171639.0,685986.0,84792.0,0.0,0.0,79460.0,0.0
5212,7.0,0.0,0.0,0.0,329672.0,0.0,0.0,22299.0
5213,4.0,0.0,0.0,0.0,0.0,0.0,358591.0,367601.0
5214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5215,7.0,123990.0,0.0,9264.0,83407.0,28116.0,407490.0,0.0
5216,5.0,0.0,0.0,0.0,8780.0,0.0,31848.0,56087.0
5217,17.0,19484.0,3977369.0,6796170.0,398500.0,0.0,302561.0,105922.0
5218,2.0,0.0,57376.0,0.0,0.0,0.0,14906.0,0.0
5219,36.0,28045.0,1040387.0,20080139.0,3614868.0,10202772.0,2804117.0,3772519.0
5220,2.0,0.0,0.0,0.0,0.0,0.0,5362.0,117466.0
5221,4.0,0.0,0.0,0.0,0.0,49152.0,51687.0,0.0
5222,4.0,24405.0,0.0,0.0,5410.0,12096.0,0.0,9122.0
5223,7.0,0.0,1016922.0,0.0,74982.0,144613.0,0.0,0.0
5224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5225,2.0,0.0,1027119.0,0.0,0.0,0.0,0.0,0.0
5226,6.0,6987.0,22456.0,0.0,7964.0,0.0,32170.0,11150.0
5227,26.0,76165.0,4580279.0,9405079.0,194749.0,251322.0,253823.0,0.0
5228,3.0,0.0,0.0,0.0,0.0,7585.0,0.0,3469460.0
5229,3.0,0.0,0.0,0.0,21355.0,0.0,0.0,0.0
5230,8.0,0.0,0.0,143033.0,0.0,0.0,52545.0,0.0
5231,5.0,9742.0,0.0,0.0,0.0,0.0,433977.0,504551.0
5232,7.0,0.0,303258.0,336118.0,0.0,100124.0,137528.0,0.0
5233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11262.0
5235,4.0,9742.0,0.0,83719.0,63054.0,0.0,0.0,0.0
5236,4.0,13757.0,0.0,22596.0,61192.0,124751.0,0.0,0.0
5237,5.0,0.0,26164.0,22370.0,0.0,134510.0,16407.0,0.0
5238,3.0,0.0,0.0,77957.0,90989.0,110238.0,0.0,0.0
5239,3.0,0.0,224559.0,0.0,5321.0,0.0,0.0,214434.0
5240,13.0,364120.0,173313.0,4804170.0,37912.0,0.0,549038.0,0.0
5241,3.0,0.0,0.0,33103.0,0.0,9001.0,0.0,0.0
5242,2.0,0.0,0.0,0.0,24654.0,0.0,0.0,11623.0
5243,3.0,8463.0,0.0,0.0,35296.0,6776.0,0.0,0.0
5244,18.0,12793.0,162857.0,29374.0,23848.0,60480.0,0.0,0.0
5245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5246,2.0,0.0,0.0,73437.0,0.0,0.0,0.0,0.0
5247,2.0,258610.0,0.0,0.0,0.0,0.0,0.0,0.0
5248,1.0,0.0,101979.0,0.0,0.0,0.0,0.0,0.0
5249,5.0,73804.0,0.0,224832.0,13303.0,0.0,9544.0,165556.0
5250,7.0,0.0,0.0,63326.0,0.0,74942.0,1368575.0,0.0
5251,2.0,0.0,0.0,0.0,0.0,0.0,20374.0,16781.0
5252,11.0,47973.0,52329.0,21015.0,35385.0,8900.0,0.0,0.0
5253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5254,8.0,6987.0,11331.0,20088.0,0.0,17193.0,7185.0,23313.0
5255,1.0,0.0,0.0,43385.0,0.0,0.0,0.0,0.0
5256,2.0,0.0,0.0,110834.0,0.0,0.0,0.0,1801966.0
5257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5258,2.0,0.0,0.0,0.0,0.0,111249.0,0.0,66448.0
5259,6.0,22535.0,0.0,11185.0,14899.0,5967.0,0.0,0.0
5260,39.0,0.0,1248918.0,1554561.0,1227115.0,807062.0,380520.0,82215.0
5261,11.0,20567.0,0.0,752351.0,838593.0,0.0,0.0,119380.0
5262,11.0,0.0,0.0,0.0,46116.0,70593.0,374782.0,0.0
5263,17.0,9821.0,12360.0,44943.0,0.0,0.0,0.0,46964.0
5264,4.0,0.0,0.0,135577.0,496628.0,0.0,0.0,42797.0
5265,3.0,0.0,0.0,0.0,798153.0,0.0,79460.0,0.0
5266,3.0,38378.0,50474.0,0.0,52323.0,0.0,0.0,0.0
5267,12.0,36410.0,35641.0,0.0,35385.0,63108.0,125464.0,0.0
5268,3.0,0.0,193759.0,44063.0,88462.0,0.0,0.0,0.0
5269,16.0,56091.0,0.0,0.0,6132205.0,57648.0,363255.0,87283.0
5270,9.0,596436.0,377383.0,192124.0,0.0,503453.0,532739.0,157672.0
5271,3.0,0.0,79317.0,0.0,0.0,0.0,0.0,32661.0
5272,4.0,179492.0,100949.0,0.0,0.0,0.0,0.0,0.0
5273,14.0,49644.0,4120.0,24291.0,0.0,0.0,143478.0,0.0
5274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5275,8.0,30408.0,15039.0,16608.0,28024.0,9001.0,0.0,33787.0
5276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5277,5.0,0.0,0.0,51869.0,0.0,0.0,10616.0,33674.0
5278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5279,10.0,120596.0,3183399.0,1510791.0,117949.0,145433.0,0.0,307066.0
5280,4.0,0.0,0.0,0.0,0.0,0.0,344329.0,32661.0
5281,12.0,294233.0,979304.0,22596.0,28911.0,22239.0,19945.0,5631144.0
5282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5283,1.0,28538.0,0.0,0.0,0.0,0.0,0.0,0.0
5284,4.0,0.0,0.0,25534.0,0.0,4450.0,0.0,28043.0
5285,8.0,0.0,3699555.0,66659.0,15963.0,0.0,62196.0,0.0
5286,7.0,5904.0,21890.0,0.0,8780.0,0.0,10616.0,0.0
5287,7.0,52154.0,15452.0,6779.0,0.0,0.0,9544.0,0.0
5288,1.0,0.0,14215.0,0.0,0.0,0.0,0.0,0.0
5289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5290,1.0,0.0,0.0,0.0,185180.0,0.0,0.0,0.0
5291,5.0,19287.0,0.0,33668.0,141716.0,13148.0,0.0,0.0
5292,15.0,11037804.0,226207.0,0.0,150895.0,2352567.0,71418.0,0.0
5293,3.0,0.0,0.0,0.0,25718.0,10012.0,10616.0,0.0
5294,3.0,0.0,0.0,0.0,0.0,20126.0,132219.0,0.0
5295,7.0,0.0,0.0,0.0,809992.0,0.0,0.0,58564.0
5296,6.0,0.0,0.0,0.0,0.0,115295.0,184442.0,43923.0
5297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5298,3.0,0.0,0.0,0.0,217275.0,0.0,0.0,2712748.0
5299,10.0,140228.0,14421.0,254376.0,163843.0,1318202.0,0.0,0.0
5300,4.0,0.0,26576.0,0.0,10465.0,5967.0,27666.0,0.0
5301,8.0,3144057.0,106665.0,0.0,326400.0,15170.0,127126.0,0.0
5302,11.0,203798.0,3932714.0,0.0,16850.0,0.0,0.0,544589.0
5303,5.0,0.0,0.0,0.0,0.0,625018.0,130397.0,173327.0
5304,2.0,0.0,0.0,62139.0,0.0,0.0,0.0,1220832.0
5305,6.0,83645.0,199837.0,0.0,0.0,0.0,0.0,131319.0
5306,9.0,89746.0,0.0,71178.0,0.0,0.0,0.0,5316365.0
5307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5308,11.0,12498.0,23177.0,0.0,260269.0,0.0,0.0,136949.0
5309,18.0,359918.0,488353.0,173991.0,81598.0,219465.0,303580.0,0.0
5310,3.0,0.0,0.0,0.0,0.0,441962.0,0.0,534959.0
5311,6.0,0.0,19160.0,0.0,30152.0,0.0,52759.0,16893.0
5312,12.0,29522.0,221108.0,84792.0,227642.0,341940.0,1199124.0,68475.0
5313,1.0,0.0,9580.0,0.0,0.0,0.0,0.0,0.0
5314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5316,10.0,10628.0,455556.0,15817.0,0.0,0.0,1093252.0,0.0
5317,6.0,0.0,223703.0,0.0,0.0,292080.0,0.0,0.0
5318,5.0,204979.0,0.0,55134.0,0.0,0.0,0.0,11262.0
5319,3.0,0.0,0.0,38256.0,0.0,0.0,0.0,0.0
5320,1.0,0.0,15451.0,0.0,0.0,0.0,0.0,0.0
5321,3.0,111199.0,0.0,0.0,0.0,12106.0,0.0,0.0
5322,19.0,0.0,7850752.0,6030973.0,0.0,834431.0,0.0,89873.0
5323,18.0,499211.0,53822.0,1687256.0,2190485.0,2683272.0,0.0,3654838.0
5325,10.0,12990.0,0.0,0.0,26516.0,275291.0,0.0,0.0
5326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5328,7.0,0.0,71076.0,765276.0,0.0,0.0,468613.0,102768.0
5329,7.0,0.0,151834.0,84148.0,0.0,258098.0,221974.0,0.0
5330,3.0,0.0,61806.0,0.0,0.0,10114.0,0.0,0.0
5331,19.0,247786.0,409047.0,1568739.0,380807.0,0.0,201707.0,514631.0
5332,14.0,323459.0,18027.0,7796.0,300486.0,22250.0,0.0,90717.0
5333,2.0,0.0,211580.0,0.0,175594.0,0.0,0.0,0.0
5334,7.0,0.0,201897.0,2363637.0,175594.0,0.0,289532.0,0.0
5335,4.0,20566.0,3090.0,0.0,0.0,0.0,0.0,0.0
5336,6.0,47136.0,0.0,0.0,0.0,60480.0,0.0,49520.0
5337,2.0,0.0,0.0,0.0,0.0,0.0,31849.0,17344.0
5338,8.0,31096.0,9168.0,0.0,108682.0,193119.0,206962.0,45387.0
5339,13.0,248671.0,1054417.0,1044338.0,25718.0,29329.0,0.0,653664.0
5340,2.0,0.0,0.0,8361.0,0.0,0.0,0.0,9798.0
5341,14.0,378291.0,55625.0,724602.0,44342.0,0.0,39730.0,63125.0
5342,3.0,885680.0,0.0,0.0,0.0,0.0,0.0,0.0
5343,2.0,0.0,0.0,0.0,0.0,12136.0,10616.0,0.0
5344,2.0,0.0,0.0,0.0,70770.0,0.0,7506.0,0.0
5345,11.0,26372.0,70458.0,0.0,4345.0,0.0,0.0,20047.0
5346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14528.0
5347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5348,9.0,1096581.0,0.0,0.0,0.0,119138.0,1179788.0,176536.0
5349,7.0,0.0,0.0,0.0,20309.0,78765.0,45017.0,33776.0
5350,11.0,62290.0,0.0,22133.0,6829.0,11328.0,0.0,68475.0
5351,26.0,0.0,2003406.0,126087.0,1160265.0,192816.0,58839.0,6938605.0
5352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5353,2.0,0.0,5140.0,5638.0,0.0,0.0,0.0,0.0
5354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5356,3.0,495609.0,0.0,0.0,61192.0,0.0,0.0,0.0
5357,6.0,11809.0,101979.0,0.0,13036.0,97090.0,20804.0,0.0
5358,11.0,0.0,21632.0,16495.0,26516.0,0.0,0.0,683170.0
5359,6.0,19484.0,0.0,184159.0,23945.0,90011.0,32063.0,0.0
5360,10.0,337334.0,851366.0,73212.0,0.0,1382474.0,0.0,406569.0
5361,9.0,122515.0,7211.0,77731.0,0.0,20126.0,0.0,0.0
5362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5363,1.0,0.0,66956.0,0.0,0.0,0.0,0.0,0.0
5364,5.0,0.0,0.0,0.0,0.0,119340.0,253073.0,0.0
5365,17.0,2298802.0,2300984.0,16495.0,130808.0,0.0,0.0,0.0
5366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5367,4.0,11808.0,0.0,11185.0,4878.0,0.0,0.0,0.0
5368,6.0,0.0,0.0,0.0,101587.0,0.0,0.0,550837.0
5369,1.0,173194.0,0.0,0.0,0.0,0.0,0.0,0.0
5370,18.0,1461333.0,177597.0,124720.0,17692.0,0.0,7112857.0,0.0
5371,7.0,0.0,306966.0,0.0,0.0,203282.0,0.0,173496.0
5372,3.0,3542.0,16378.0,0.0,0.0,0.0,0.0,0.0
5373,5.0,0.0,274570.0,0.0,0.0,20025.0,84715.0,82384.0
5374,6.0,31391.0,0.0,0.0,0.0,20025.0,15870.0,67236.0
5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5376,7.0,0.0,0.0,51067.0,44342.0,115699.0,0.0,478760.0
5377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5378,8.0,0.0,153071.0,233870.0,0.0,238882.0,0.0,19596.0
5379,6.0,0.0,0.0,5757503.0,0.0,114334.0,571772.0,0.0
5380,11.0,0.0,1800302.0,384394.0,393409.0,0.0,0.0,0.0
5381,4.0,596928.0,51504.0,109478.0,166725.0,0.0,0.0,0.0
5382,1.0,0.0,39143.0,0.0,0.0,0.0,0.0,0.0
5383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5384,7.0,91320.0,0.0,514516.0,0.0,0.0,0.0,0.0
5385,3.0,0.0,0.0,169584.0,0.0,249037.0,52545.0,0.0
5386,16.0,535228.0,20602.0,74059.0,325424.0,2396207.0,349626.0,156951.0
5387,4.0,0.0,27812.0,32764.0,54984.0,0.0,0.0,0.0
5388,14.0,319495.0,1721481.0,0.0,51561.0,0.0,231626.0,0.0
5389,3.0,95945.0,0.0,0.0,104647.0,0.0,0.0,0.0
5390,7.0,0.0,59745.0,96599.0,79372.0,6372.0,64233.0,0.0
5391,1.0,0.0,0.0,0.0,29266.0,0.0,0.0,0.0
5392,1.0,0.0,0.0,0.0,18890.0,0.0,0.0,0.0
5393,59.0,1099140.0,1590556.0,1696353.0,214792.0,119644.0,642332.0,423068.0
5394,9.0,423439.0,0.0,100553.0,157857.0,55220.0,0.0,0.0
5395,4.0,40346.0,0.0,0.0,0.0,0.0,21340.0,0.0
5396,3.0,0.0,0.0,0.0,0.0,36207.0,25628.0,0.0
5397,12.0,39362.0,549655.0,13106.0,15076.0,579558.0,10723.0,0.0
5398,4.0,0.0,71076.0,0.0,44342.0,0.0,1793254.0,55185.0
5399,2.0,69868.0,0.0,0.0,0.0,0.0,0.0,0.0
5400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15655.0
5401,1.0,0.0,15420.0,0.0,0.0,0.0,0.0,0.0
5402,2.0,0.0,0.0,0.0,9755.0,0.0,0.0,55185.0
5403,6.0,19681.0,0.0,0.0,194660.0,0.0,16728.0,0.0
5404,1.0,0.0,50474.0,0.0,0.0,0.0,0.0,0.0
5405,2.0,25979.0,0.0,0.0,0.0,14159.0,0.0,0.0
5406,6.0,128911.0,12361.0,0.0,0.0,32363.0,0.0,0.0
5407,4.0,0.0,0.0,0.0,42568.0,0.0,80318.0,78836.0
5408,9.0,9841.0,151422.0,0.0,153910.0,0.0,268085.0,154687.0
5409,49.0,610114.0,88279.0,4393598.0,4519396.0,954014.0,4178911.0,208464.0
5410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5411,3.0,0.0,0.0,0.0,97197.0,0.0,6863.0,64691.0
5412,5.0,3444.0,3090.0,5536.0,0.0,13047.0,9008.0,0.0
5413,3.0,0.0,19365.0,0.0,87797.0,0.0,0.0,0.0
5414,5.0,0.0,0.0,0.0,93473.0,220982.0,0.0,0.0
5415,1.0,0.0,0.0,0.0,0.0,151704.0,0.0,0.0
5416,1.0,0.0,0.0,0.0,5587.0,0.0,0.0,0.0
5417,8.0,0.0,0.0,0.0,33434.0,173346.0,68523.0,52933.0
5418,11.0,25585.0,64895.0,84736.0,452110.0,58356.0,0.0,0.0
5419,6.0,0.0,253402.0,0.0,87797.0,0.0,0.0,343973.0
5420,3.0,0.0,0.0,0.0,0.0,0.0,0.0,89986.0
5421,2.0,0.0,41203.0,0.0,0.0,0.0,0.0,84523.0
5422,3.0,0.0,0.0,0.0,84489.0,24030.0,0.0,0.0
5423,8.0,14367.0,33890.0,14575.0,57289.0,0.0,835889.0,11150.0
5424,18.0,0.0,47199.0,1523534.0,0.0,3362761.0,260043.0,1504924.0
5425,8.0,61011.0,7932.0,0.0,0.0,74639.0,3217.0,69601.0
5426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5427,11.0,19583.0,238094.0,202688.0,6119.0,0.0,108950.0,0.0
5428,7.0,0.0,47951.0,0.0,0.0,2565307.0,13049849.0,0.0
5429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5430,5.0,0.0,0.0,0.0,12859.0,14361.0,0.0,111948.0
5431,4.0,0.0,44808.0,0.0,0.0,0.0,10616.0,20723.0
5432,10.0,160795.0,3477571.0,0.0,74361.0,171981.0,183370.0,341518.0
5433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5435,2.0,0.0,92708.0,0.0,0.0,19216.0,0.0,0.0
5436,2.0,9742.0,0.0,0.0,0.0,14058.0,0.0,0.0
5437,19.0,267378.0,462869.0,44288.0,578492.0,0.0,176850.0,228421.0
5438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5439,18.0,83349.0,90441.0,0.0,194173.0,36207.0,107769.0,8897.0
5440,2.0,0.0,10301.0,11185.0,0.0,0.0,0.0,0.0
5441,2.0,0.0,0.0,0.0,13214.0,0.0,10616.0,0.0
5442,11.0,0.0,122374.0,0.0,647790.0,2459215.0,0.0,1745654.0
5443,2.0,0.0,12361.0,0.0,0.0,0.0,0.0,29169.0
5444,5.0,0.0,16069.0,24743.0,18978.0,0.0,0.0,0.0
5445,6.0,0.0,97734.0,0.0,48732.0,0.0,92221.0,67405.0
5446,5.0,25585.0,0.0,99785.0,0.0,0.0,10616.0,0.0
5447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5448,4.0,0.0,16379.0,6892.0,65626.0,0.0,0.0,0.0
5449,2.0,0.0,0.0,0.0,0.0,0.0,66485.0,0.0
5450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5453,22.0,99684.0,43573.0,84057.0,27492.0,0.0,0.0,0.0
5454,1.0,9919.0,0.0,0.0,0.0,0.0,0.0,0.0
