고객번호,식료품구매횟수,식료품1,식료품2,식료품3,식료품4,식료품5,식료품6,식료품7
4418,1365.0,594980.0,851063.0,821869.0,671418.0,877590.0,968489.0,670782.0
4420,135.0,220940.0,111248.0,59676.0,269144.0,144420.0,179405.0,306395.0
4421,82.0,84213.0,95711.0,80273.0,121591.0,82357.0,24128.0,0.0
4422,238.0,582444.0,458161.0,513389.0,431258.0,388494.0,398150.0,945256.0
4423,399.0,582565.0,102340.0,400651.0,250514.0,453705.0,186161.0,100706.0
4424,43.0,105452.0,91112.0,12710.0,0.0,0.0,73337.0,0.0
4426,2002.0,1948666.0,1971056.0,2266938.0,1969375.0,2055869.0,2068841.0,1763639.0
4427,95.0,358688.0,904075.0,427351.0,279592.0,371704.0,349818.0,338420.0
4428,516.0,324094.0,506803.0,730003.0,994526.0,1120723.0,2132985.0,1710131.0
4429,461.0,253632.0,521247.0,347304.0,333191.0,463470.0,395876.0,515280.0
4430,340.0,794121.0,356864.0,563967.0,476951.0,707110.0,1084294.0,1899527.0
4431,558.0,573727.0,742633.0,981797.0,780018.0,697297.0,944876.0,1204309.0
4432,385.0,393507.0,903868.0,964030.0,493664.0,272124.0,486223.0,471309.0
4433,147.0,223195.0,274397.0,169399.0,241963.0,232392.0,268494.0,536844.0
4434,404.0,385671.0,219810.0,244560.0,120435.0,200229.0,305755.0,167822.0
4435,532.0,278577.0,444764.0,434506.0,256737.0,366013.0,265674.0,494167.0
4436,595.0,1051951.0,939055.0,1130963.0,1138016.0,1163961.0,1479754.0,1155866.0
4437,1288.0,1358853.0,1783063.0,1223432.0,1190579.0,1371636.0,1218080.0,2050287.0
4438,396.0,536232.0,974906.0,1161387.0,677113.0,683451.0,1208025.0,596115.0
4439,243.0,243237.0,425239.0,603724.0,342361.0,664863.0,659916.0,437337.0
4440,17.0,11880.0,10971.0,0.0,13418.0,19084.0,0.0,0.0
4441,582.0,477543.0,650969.0,758715.0,624491.0,492972.0,7636.0,0.0
4442,1368.0,1267373.0,1388790.0,2141577.0,1412448.0,1803093.0,1906858.0,2488869.0
4443,787.0,379867.0,382543.0,555602.0,385970.0,758630.0,812342.0,1184557.0
4444,998.0,370774.0,508062.0,1177926.0,860465.0,928385.0,1093379.0,1489392.0
4445,765.0,673716.0,285296.0,281538.0,952589.0,782541.0,884275.0,1171607.0
4446,473.0,444012.0,811382.0,769684.0,326722.0,400053.0,1260616.0,1226742.0
4447,1275.0,819697.0,696272.0,937085.0,662501.0,641121.0,918810.0,813877.0
4448,2289.0,1452341.0,1469239.0,679928.0,1047212.0,2164832.0,2230246.0,2258692.0
4449,258.0,162734.0,389140.0,393196.0,297681.0,223652.0,431336.0,542557.0
4450,894.0,1156027.0,1318471.0,1698789.0,1030722.0,1437755.0,994387.0,1590363.0
4451,422.0,793424.0,750852.0,537091.0,316566.0,340993.0,342805.0,628779.0
4452,272.0,311355.0,429468.0,137549.0,190667.0,220860.0,213192.0,243006.0
4453,577.0,1499358.0,845785.0,1460094.0,194145.0,946316.0,502316.0,1168969.0
4454,644.0,425819.0,419135.0,604659.0,352037.0,357480.0,563104.0,602276.0
4455,575.0,418834.0,469366.0,511049.0,354187.0,747178.0,926818.0,2041691.0
4456,266.0,491089.0,333235.0,263007.0,259538.0,296095.0,356605.0,379402.0
4457,1188.0,1014628.0,949229.0,660473.0,599179.0,790965.0,712861.0,1028821.0
4458,766.0,1466947.0,725489.0,2258873.0,1002756.0,1407111.0,1252812.0,2226458.0
4459,901.0,984517.0,1019795.0,742069.0,856769.0,1188790.0,873103.0,1112598.0
4460,1217.0,1961046.0,1181477.0,1528934.0,369568.0,396642.0,1152968.0,1199269.0
4461,589.0,1199043.0,1639833.0,2907021.0,639038.0,536187.0,805159.0,184442.0
4462,1237.0,1052676.0,1121441.0,1273175.0,852036.0,780863.0,1067824.0,988120.0
4463,259.0,383126.0,251972.0,207649.0,296101.0,195688.0,477245.0,341686.0
4464,649.0,655278.0,463469.0,554155.0,524117.0,715520.0,290622.0,308223.0
4465,187.0,368589.0,167904.0,103828.0,244599.0,305726.0,455914.0,377568.0
4466,453.0,976994.0,456204.0,779603.0,625010.0,685620.0,661371.0,1211399.0
4467,1100.0,687493.0,940881.0,1273290.0,309420.0,503674.0,719744.0,880104.0
4468,1886.0,1132403.0,1414386.0,1756294.0,1293851.0,1343594.0,1704138.0,1925719.0
4469,1078.0,985229.0,319862.0,1226929.0,785314.0,779792.0,1363216.0,1880261.0
4470,274.0,969308.0,486336.0,964560.0,597660.0,603229.0,1263009.0,1323238.0
4472,595.0,322160.0,926881.0,706733.0,693890.0,977698.0,852085.0,598804.0
4473,105.0,61405.0,392008.0,460398.0,278282.0,193402.0,145624.0,204748.0
4474,352.0,141528.0,16780.0,217434.0,802860.0,580282.0,393055.0,682647.0
4475,359.0,1070361.0,350876.0,988238.0,359110.0,815972.0,732470.0,782686.0
4476,322.0,257340.0,958352.0,804820.0,642280.0,1569455.0,753412.0,519380.0
4477,496.0,0.0,0.0,0.0,40856.0,864622.0,977015.0,842203.0
4478,863.0,304064.0,538649.0,634747.0,343581.0,450639.0,708539.0,801231.0
4479,284.0,451057.0,289785.0,574774.0,439522.0,354032.0,546897.0,273366.0
4480,423.0,167005.0,172210.0,218189.0,351799.0,329547.0,380035.0,371858.0
4481,369.0,663372.0,722727.0,946169.0,719857.0,915560.0,989117.0,2314964.0
4482,613.0,99768.0,107326.0,256773.0,422195.0,795219.0,938116.0,751338.0
4483,474.0,867522.0,925235.0,895973.0,358914.0,611692.0,1237380.0,897763.0
4484,842.0,668827.0,487553.0,580030.0,748057.0,787579.0,1082224.0,706232.0
4485,650.0,1079346.0,1051561.0,1193974.0,814385.0,920648.0,938701.0,610495.0
4486,665.0,490879.0,858062.0,960031.0,889316.0,1022613.0,1018509.0,1336206.0
4487,773.0,1127836.0,1534301.0,799352.0,778791.0,426675.0,766835.0,936543.0
4488,294.0,377285.0,203676.0,389510.0,210790.0,160221.0,650670.0,613013.0
4489,31.0,0.0,19231.0,271518.0,25718.0,16586.0,8793.0,11375.0
4490,346.0,860666.0,443752.0,603623.0,954519.0,327894.0,767126.0,375144.0
4491,879.0,430150.0,931414.0,1025526.0,1092599.0,428048.0,142752.0,340285.0
4492,173.0,143852.0,187228.0,305871.0,303004.0,296170.0,197483.0,273259.0
4493,1243.0,658312.0,638483.0,1116753.0,374777.0,556619.0,669055.0,358746.0
4494,200.0,1005905.0,516988.0,1299708.0,764524.0,1289319.0,378782.0,122240.0
4495,893.0,1532642.0,1392172.0,1286855.0,479360.0,607430.0,746591.0,1023200.0
4496,521.0,481871.0,343731.0,2067624.0,735412.0,1312355.0,1017186.0,673055.0
4497,23.0,70360.0,13597.0,53237.0,0.0,0.0,0.0,0.0
4498,1756.0,1074460.0,1271766.0,1234992.0,906036.0,1064534.0,1153249.0,941505.0
4499,449.0,434390.0,463292.0,1175761.0,708430.0,947575.0,343052.0,1092520.0
4500,9.0,6928.0,11434.0,5593.0,0.0,18205.0,0.0,0.0
4501,476.0,1176203.0,1164436.0,865093.0,397649.0,910592.0,400562.0,684849.0
4502,1114.0,431516.0,1107115.0,1194797.0,989323.0,764948.0,1437746.0,1334938.0
4503,1040.0,1643165.0,1248294.0,1392488.0,1221693.0,1485014.0,1433671.0,1576888.0
4504,248.0,301662.0,433720.0,361356.0,250078.0,722322.0,677523.0,537708.0
4505,602.0,174679.0,393182.0,861568.0,495379.0,684067.0,705809.0,1043536.0
4506,1212.0,741910.0,690523.0,771978.0,588172.0,512883.0,867483.0,738804.0
4507,24.0,0.0,64442.0,100969.0,44918.0,2053.0,0.0,0.0
4508,6.0,0.0,0.0,0.0,0.0,10114.0,0.0,127759.0
4509,48.0,1968.0,39490.0,4520.0,9001.0,17041.0,8043.0,14414.0
4510,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23088.0
4511,523.0,249084.0,1194777.0,1073866.0,776688.0,841815.0,711055.0,796129.0
4512,630.0,605306.0,610150.0,841506.0,489516.0,846277.0,734530.0,437608.0
4513,317.0,1047599.0,371882.0,836527.0,486500.0,1315289.0,643583.0,873346.0
4514,1434.0,817148.0,929831.0,1239697.0,1247287.0,1325100.0,1533668.0,1297332.0
4515,6.0,0.0,13391.0,0.0,0.0,0.0,20267.0,18741.0
4516,923.0,363449.0,526182.0,601336.0,478595.0,533453.0,538066.0,547656.0
4517,309.0,455477.0,354456.0,669020.0,164045.0,233715.0,318347.0,439898.0
4518,398.0,462664.0,721645.0,644157.0,407571.0,228241.0,277906.0,198495.0
4519,192.0,261317.0,220821.0,241372.0,382668.0,304664.0,712694.0,1435410.0
4520,145.0,279022.0,307509.0,272760.0,115616.0,35095.0,149375.0,114583.0
4521,1190.0,1567732.0,918017.0,2046449.0,1067452.0,1315125.0,944170.0,2449321.0
4522,1491.0,944894.0,997195.0,1128111.0,857470.0,1144846.0,1082925.0,1157076.0
4523,192.0,335157.0,205750.0,710761.0,227040.0,395229.0,51429.0,276602.0
4524,832.0,615900.0,924092.0,594290.0,1269617.0,846294.0,781185.0,1042905.0
4525,214.0,188641.0,117932.0,428141.0,424868.0,357474.0,637147.0,412088.0
4526,1848.0,1039994.0,1207951.0,978000.0,745684.0,1114519.0,1441084.0,1304089.0
4527,144.0,172812.0,228463.0,115410.0,228349.0,141984.0,298723.0,520265.0
4528,2.0,0.0,0.0,0.0,0.0,7454.0,0.0,0.0
4529,909.0,623420.0,503516.0,543008.0,468162.0,490349.0,662140.0,793573.0
4530,1194.0,948889.0,651467.0,827318.0,732935.0,1013528.0,713510.0,991719.0
4531,56.0,14524.0,175619.0,151913.0,14482.0,21623.0,29554.0,28933.0
4532,164.0,122161.0,118398.0,204348.0,330735.0,521911.0,300309.0,372984.0
4533,12.0,0.0,23950.0,28923.0,0.0,5057.0,29382.0,40048.0
4535,729.0,9841.0,608974.0,761793.0,1068879.0,1027062.0,1208060.0,977753.0
4536,292.0,387736.0,726203.0,468859.0,420219.0,1063059.0,412808.0,970257.0
4537,260.0,1088070.0,45684.0,1692252.0,471690.0,1740080.0,427794.0,1896389.0
4538,966.0,951276.0,1021621.0,1335932.0,1005091.0,888327.0,1016653.0,1398166.0
4539,309.0,733169.0,850235.0,616477.0,680719.0,1341536.0,598363.0,946541.0
4540,1489.0,1444427.0,1647654.0,1920487.0,1173577.0,1077583.0,1168913.0,697824.0
4541,935.0,466466.0,120076.0,0.0,546367.0,992875.0,1848940.0,2317783.0
4542,533.0,984331.0,1467946.0,961209.0,542477.0,830610.0,1033549.0,1224057.0
4543,1060.0,826066.0,952429.0,661292.0,597762.0,870070.0,752309.0,697490.0
4544,1865.0,1528758.0,1779467.0,1797168.0,770217.0,1004217.0,1571738.0,1356140.0
4545,213.0,21501.0,116854.0,175517.0,256100.0,1050023.0,667389.0,352733.0
4546,162.0,152784.0,60756.0,411973.0,220796.0,226899.0,259010.0,378199.0
4547,887.0,868505.0,1010934.0,2807953.0,721903.0,1640382.0,1098439.0,2859410.0
4548,265.0,521716.0,1080893.0,729560.0,255843.0,764974.0,283387.0,305500.0
4549,427.0,254572.0,435608.0,550845.0,491031.0,337988.0,288558.0,385631.0
4550,608.0,1205327.0,1136559.0,1137465.0,1154765.0,1639266.0,1443231.0,1105640.0
4551,2632.0,1677063.0,1949585.0,2068501.0,1711734.0,2497156.0,3140795.0,3351998.0
4552,400.0,1330150.0,199117.0,3756554.0,211268.0,3405967.0,311222.0,3782144.0
4553,554.0,1558399.0,599096.0,718098.0,1072105.0,1054935.0,598923.0,426464.0
4554,92.0,38732.0,45787.0,35251.0,93683.0,134600.0,108762.0,97959.0
4555,817.0,593670.0,464595.0,516022.0,542647.0,484721.0,537361.0,1088303.0
4556,15.0,48613.0,23847.0,14913.0,20583.0,11611.0,0.0,0.0
4557,770.0,805344.0,633129.0,714401.0,725703.0,1133617.0,1282949.0,1432007.0
4558,336.0,178301.0,212910.0,395016.0,134251.0,234610.0,415266.0,245629.0
4559,2.0,0.0,0.0,0.0,0.0,0.0,27880.0,0.0
4560,358.0,393360.0,432509.0,402447.0,463480.0,380878.0,546952.0,838928.0
4561,422.0,184015.0,374713.0,743968.0,596537.0,628891.0,861539.0,1084923.0
4562,1283.0,922889.0,686944.0,800704.0,784177.0,1333860.0,1243221.0,1151126.0
4563,553.0,1368446.0,727701.0,2766806.0,1099744.0,1606706.0,1468894.0,1780281.0
4564,500.0,2182260.0,1748704.0,1655502.0,631508.0,790942.0,584785.0,468248.0
4565,1235.0,1191071.0,981373.0,2104684.0,1269678.0,1851800.0,1498774.0,1767189.0
4566,1874.0,1368231.0,907869.0,1467401.0,1213092.0,1288885.0,1524646.0,1741424.0
4567,1684.0,898239.0,1347357.0,1203189.0,1150053.0,1783592.0,2188358.0,2317633.0
4568,374.0,430664.0,673843.0,1009951.0,623105.0,352267.0,231829.0,214660.0
4569,525.0,450802.0,331476.0,298634.0,264458.0,659823.0,634943.0,596016.0
4570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4571,323.0,375713.0,360373.0,248298.0,200023.0,439451.0,148946.0,406816.0
4572,641.0,733046.0,463207.0,598106.0,470538.0,497009.0,407631.0,739583.0
4573,638.0,297979.0,298495.0,1165082.0,482898.0,1332702.0,645167.0,604557.0
4574,1820.0,1357370.0,1700902.0,2121343.0,1473369.0,1695196.0,2028721.0,2224974.0
4575,565.0,1127276.0,929963.0,1352517.0,794020.0,1292540.0,1614641.0,747610.0
4576,456.0,1226259.0,1336080.0,987041.0,1187098.0,1350229.0,894388.0,1816933.0
4577,1827.0,1557532.0,1493344.0,1854062.0,890875.0,1736842.0,1502730.0,2092880.0
4578,5.0,20675.0,2009.0,0.0,0.0,0.0,6413.0,0.0
4579,366.0,655584.0,489797.0,209658.0,389523.0,223690.0,613173.0,692369.0
4580,303.0,407636.0,224857.0,375189.0,330654.0,860353.0,467024.0,772192.0
4581,753.0,844079.0,695013.0,1221226.0,414202.0,375813.0,1061016.0,670919.0
4582,396.0,952976.0,876829.0,730870.0,774526.0,728451.0,312876.0,579244.0
4583,430.0,2214229.0,823985.0,2329607.0,911204.0,2456029.0,932529.0,5279411.0
4584,1454.0,923880.0,1212232.0,1590044.0,1460708.0,1233845.0,1255758.0,1612844.0
4585,995.0,581490.0,1027792.0,448884.0,806949.0,1022814.0,1405493.0,1628928.0
4586,227.0,91025.0,302443.0,186791.0,370422.0,443382.0,410126.0,441390.0
4587,558.0,1057723.0,1475226.0,1556448.0,1027702.0,1194756.0,583201.0,805883.0
4588,129.0,502983.0,379525.0,413829.0,550549.0,116203.0,133645.0,190218.0
4589,250.0,3555365.0,958796.0,5051202.0,375487.0,5375735.0,1098420.0,6634310.0
4590,501.0,648128.0,320547.0,319275.0,306108.0,469998.0,393045.0,354972.0
4591,388.0,710081.0,614231.0,332874.0,293454.0,350154.0,342333.0,398333.0
4592,210.0,283922.0,305073.0,642816.0,684555.0,693924.0,356875.0,294631.0
4593,611.0,538772.0,434039.0,475089.0,367872.0,640387.0,725049.0,734098.0
4594,854.0,658199.0,687364.0,493986.0,588879.0,882778.0,881000.0,1006197.0
4595,541.0,205450.0,512175.0,615179.0,360086.0,358135.0,498001.0,365830.0
4596,2043.0,1565756.0,1842941.0,1975312.0,1693502.0,1550535.0,1836378.0,1892023.0
4597,404.0,909116.0,811891.0,1034803.0,442900.0,598126.0,375884.0,352159.0
4598,1172.0,912086.0,947333.0,964448.0,1069497.0,890819.0,1490104.0,1368510.0
4599,1085.0,1620578.0,2199675.0,2395823.0,1594210.0,2581775.0,1697893.0,1614945.0
4600,83.0,9476.0,103759.0,245544.0,93020.0,134600.0,64824.0,48146.0
4601,653.0,1400138.0,1272765.0,2455696.0,1805837.0,1142166.0,2745702.0,1548011.0
4602,13.0,0.0,0.0,0.0,0.0,0.0,38347.0,0.0
4603,1116.0,272957.0,341834.0,493274.0,375860.0,447857.0,1240399.0,1657741.0
4604,1482.0,1121871.0,868628.0,1178726.0,1056956.0,1064271.0,869931.0,1759902.0
4605,357.0,767519.0,641292.0,624977.0,673739.0,341859.0,591927.0,413502.0
4606,305.0,136529.0,144104.0,443106.0,521464.0,796674.0,512378.0,1067160.0
4607,1438.0,1054789.0,758723.0,902334.0,998987.0,913939.0,735557.0,1364167.0
4608,388.0,381998.0,584137.0,965546.0,292354.0,76155.0,658237.0,656407.0
4609,872.0,799973.0,628693.0,1012968.0,771326.0,724077.0,839941.0,1167944.0
4610,370.0,2349433.0,220599.0,4007938.0,467362.0,1948874.0,446835.0,1678359.0
4611,1470.0,5439868.0,1543358.0,6417109.0,1666984.0,5794382.0,2427869.0,7643511.0
4612,143.0,191457.0,262528.0,354148.0,370662.0,169634.0,397146.0,491374.0
4613,35.0,20468.0,3245.0,41238.0,55289.0,42923.0,7163.0,34462.0
4614,230.0,393631.0,414386.0,600760.0,239646.0,325881.0,322451.0,657300.0
4615,195.0,269080.0,724000.0,308473.0,629103.0,433643.0,349517.0,222463.0
4616,526.0,770137.0,765764.0,1002037.0,863948.0,735846.0,935098.0,1025991.0
4617,1112.0,1335583.0,980719.0,1565218.0,1118453.0,1305438.0,953360.0,1326966.0
4618,376.0,809857.0,784226.0,555008.0,413377.0,528284.0,581670.0,578566.0
4619,872.0,605302.0,607629.0,696108.0,478819.0,537756.0,632478.0,650169.0
4620,447.0,33910622.0,253164.0,344023.0,733957.0,774411.0,582709.0,652923.0
4621,2975.0,1364698.0,1352164.0,2084187.0,2403711.0,3108652.0,4256836.0,3812988.0
4622,12.0,0.0,28534.0,18642.0,5498.0,11327.0,10080.0,17457.0
4623,16.0,119780.0,0.0,0.0,0.0,0.0,0.0,0.0
4624,149.0,88652.0,252670.0,174252.0,184672.0,364659.0,62088.0,274100.0
4625,96.0,118283.0,82066.0,29691.0,15591.0,39147.0,37371.0,304792.0
4626,447.0,349749.0,397122.0,280841.0,214615.0,407790.0,285410.0,213287.0
4627,1002.0,2357726.0,1306865.0,1691655.0,1231324.0,1419531.0,1284389.0,1320662.0
4628,26.0,0.0,0.0,0.0,94652.0,0.0,0.0,0.0
4629,458.0,151379.0,304163.0,235306.0,258156.0,654186.0,572028.0,500097.0
4630,152.0,155028.0,342156.0,185494.0,174510.0,179962.0,240592.0,307779.0
4631,118.0,260871.0,100324.0,298303.0,0.0,75638.0,0.0,72416.0
4632,1065.0,109348.0,92707.0,623726.0,952456.0,805069.0,1226705.0,1291166.0
4633,184.0,4248549.0,177514.0,5170814.0,305037.0,3033647.0,343599.0,2257872.0
4634,23.0,103799.0,19387.0,0.0,0.0,0.0,0.0,8931.0
4635,15.0,0.0,0.0,0.0,26277.0,37145.0,4122.0,0.0
4636,794.0,1324432.0,964579.0,2004397.0,1467040.0,1976158.0,2408490.0,1930422.0
4637,604.0,601389.0,903364.0,2572511.0,1062289.0,1622655.0,2198540.0,1331862.0
4638,783.0,1189576.0,1804147.0,1391042.0,936601.0,1083183.0,1120261.0,1762353.0
4639,1026.0,864909.0,1004420.0,768073.0,454041.0,637806.0,564796.0,414698.0
4640,303.0,350691.0,641809.0,500708.0,298207.0,732366.0,1035945.0,711867.0
4641,1712.0,1311259.0,1263882.0,1696556.0,1117601.0,1320949.0,1439589.0,1821369.0
4642,969.0,608915.0,691214.0,769222.0,526287.0,756683.0,1449706.0,1756736.0
4643,4.0,0.0,0.0,0.0,0.0,15433.0,0.0,0.0
4644,11.0,2529.0,0.0,51542.0,0.0,0.0,0.0,0.0
4645,1121.0,1123233.0,1216163.0,1663431.0,1186096.0,1254762.0,1210232.0,1863780.0
4646,16.0,19583.0,18541.0,0.0,21994.0,45395.0,40749.0,0.0
4647,47.0,11218.0,44913.0,0.0,0.0,49465.0,48673.0,103357.0
4648,1000.0,486784.0,716746.0,1086198.0,429368.0,649249.0,832928.0,905684.0
4649,524.0,624741.0,699583.0,735809.0,233734.0,668545.0,738167.0,808556.0
4650,97.0,111886.0,247943.0,208587.0,81767.0,113415.0,371941.0,54678.0
4651,222.0,452714.0,356791.0,570247.0,639426.0,358834.0,390999.0,285138.0
4652,78.0,122751.0,175852.0,173731.0,133024.0,163376.0,137571.0,110483.0
4653,1383.0,1821661.0,2839157.0,2360490.0,2358266.0,2186486.0,2281462.0,2113919.0
4654,545.0,425174.0,284890.0,393684.0,400726.0,560814.0,691569.0,807925.0
4655,338.0,626474.0,784770.0,915302.0,296569.0,702594.0,807485.0,578974.0
4656,213.0,2163746.0,779727.0,607950.0,421540.0,586564.0,761039.0,623234.0
4657,1429.0,933509.0,1026329.0,1266068.0,964742.0,1552788.0,1673512.0,1259808.0
4658,367.0,373729.0,652053.0,547332.0,476854.0,638783.0,431886.0,574774.0
4659,390.0,41991284.0,90890966.0,69430422.0,86024341.0,142648263.0,48413324.0,109859217.0
4660,581.0,114642.0,897721.0,560486.0,1088919.0,636168.0,715831.0,473064.0
4661,372.0,375832.0,566269.0,590348.0,465010.0,847044.0,516713.0,467088.0
4662,348.0,942266.0,869563.0,1324892.0,514355.0,850633.0,827261.0,1495156.0
4663,301.0,303733.0,219132.0,564439.0,523213.0,689486.0,617322.0,246703.0
4664,152.0,205527.0,266485.0,370589.0,281223.0,311194.0,206425.0,187518.0
4665,635.0,635659.0,450207.0,488069.0,321303.0,418902.0,375893.0,375113.0
4666,49.0,17713.0,70385.0,46774.0,148367.0,46017.0,81389.0,164519.0
4667,3212.0,2509626.0,2967334.0,3063744.0,2106732.0,1434868.0,2597014.0,2347741.0
4668,424.0,354128.0,291677.0,373341.0,387887.0,391990.0,245610.0,460289.0
4669,1593.0,1083923.0,1323482.0,1743266.0,1350093.0,1906242.0,1989557.0,1485142.0
4670,43.0,6180.0,65798.0,0.0,47467.0,70016.0,0.0,69860.0
4671,733.0,507051.0,524985.0,608052.0,597308.0,678187.0,573287.0,1060216.0
4672,218.0,1315653.0,403433.0,2842560.0,305077.0,2107439.0,463443.0,3387245.0
4673,1490.0,992607.0,1237544.0,1189255.0,511230.0,816415.0,1208807.0,1220060.0
4674,1238.0,1263548.0,1726230.0,1748561.0,1115272.0,1490401.0,1411145.0,1764312.0
4675,38.0,29285.0,238393.0,0.0,21993.0,49557.0,18123.0,52482.0
4676,805.0,656302.0,755171.0,965560.0,637811.0,470509.0,868111.0,1271172.0
4677,94.0,52467.0,49166.0,87787.0,95795.0,182044.0,203187.0,163213.0
4678,116.0,0.0,16893.0,204203.0,236078.0,136432.0,39911.0,68024.0
4679,394.0,874338.0,265165.0,424480.0,1068370.0,1542632.0,1090833.0,1309106.0
4680,526.0,510781.0,364311.0,772145.0,309960.0,564337.0,551585.0,638239.0
4681,260.0,261995.0,242751.0,176894.0,289936.0,382649.0,379597.0,117431.0
4682,639.0,453000.0,507742.0,428255.0,481099.0,355098.0,504983.0,500383.0
4683,115.0,98494.0,73519.0,145956.0,87498.0,141621.0,62871.0,338.0
4684,392.0,430966.0,321069.0,465787.0,404816.0,432579.0,530163.0,493295.0
4685,1150.0,710605.0,804828.0,1284567.0,764965.0,789180.0,888871.0,907894.0
4686,799.0,841107.0,1116512.0,946742.0,371563.0,663509.0,536291.0,700506.0
4687,927.0,998765.0,973228.0,1060564.0,699330.0,845773.0,849721.0,1251441.0
4688,1087.0,892604.0,1051591.0,826418.0,1004393.0,1204940.0,1048847.0,1153177.0
4689,201.0,428400.0,752952.0,641683.0,605807.0,664594.0,549796.0,343331.0
4690,791.0,726674.0,867759.0,1148228.0,711667.0,764672.0,912760.0,893837.0
4691,983.0,635133.0,827806.0,706535.0,628137.0,716024.0,606302.0,937516.0
4692,1742.0,1854808.0,1667641.0,2236495.0,1918903.0,1244568.0,811088.0,1273152.0
4693,624.0,868424.0,1249065.0,831745.0,462191.0,984698.0,700001.0,470511.0
4694,1025.0,965794.0,878476.0,876125.0,1105601.0,1906325.0,2079013.0,1106542.0
4695,586.0,472462.0,201610.0,1600962.0,1594555.0,2859634.0,2813382.0,3011805.0
4696,35.0,3897.0,0.0,0.0,124663.0,114393.0,0.0,0.0
4697,1107.0,316395.0,766632.0,1364060.0,1944104.0,2311204.0,3221618.0,2836386.0
4698,1479.0,1027277.0,1203318.0,1577444.0,1075322.0,1284765.0,1215183.0,818476.0
4699,76.0,29523.0,95120.0,201761.0,32679.0,126116.0,69605.0,210683.0
4700,686.0,129204.0,776450.0,840778.0,641440.0,466583.0,636160.0,432637.0
4701,1382.0,1261808.0,1138502.0,1498962.0,975582.0,889402.0,941508.0,1140711.0
4702,886.0,960166.0,1313276.0,1251859.0,1065701.0,1150699.0,1447835.0,1712929.0
4703,530.0,501777.0,502982.0,565073.0,402733.0,543894.0,679352.0,669187.0
4704,1791.0,1253743.0,1514522.0,1515030.0,1290260.0,1434153.0,1787308.0,1717518.0
4705,217.0,152175.0,298514.0,246519.0,183752.0,351420.0,390562.0,265236.0
4706,1374.0,1030691.0,926420.0,1264268.0,826276.0,1028200.0,1203761.0,1875889.0
4707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4708,473.0,476757.0,358454.0,352361.0,302498.0,409950.0,263226.0,206934.0
4709,186.0,229679.0,357678.0,211724.0,314400.0,191037.0,88875.0,292341.0
4710,279.0,524423.0,1066390.0,209752.0,593821.0,423289.0,681756.0,244097.0
4711,210.0,358073.0,230134.0,286711.0,169447.0,112966.0,134635.0,83825.0
4712,580.0,516205.0,899225.0,1631796.0,702783.0,764695.0,174765.0,894376.0
4713,497.0,409109.0,450769.0,412580.0,297088.0,667002.0,249991.0,448460.0
4714,469.0,709421.0,830663.0,1068343.0,257516.0,1466539.0,1241536.0,767883.0
4715,636.0,450318.0,499091.0,1541246.0,823939.0,1660005.0,608078.0,2200563.0
4716,105.0,109415.0,0.0,21805.0,140547.0,72515.0,230767.0,510817.0
4717,1637.0,3016221.0,1659031.0,3326410.0,1903800.0,2792900.0,1885846.0,3041459.0
4718,668.0,445823.0,530707.0,443247.0,601871.0,512401.0,554896.0,1063488.0
4719,493.0,282455.0,495957.0,326920.0,531872.0,432538.0,671405.0,660402.0
4720,635.0,1378833.0,1416862.0,6231515.0,725820.0,944360.0,1047514.0,1815549.0
4721,30.0,0.0,116605.0,29940.0,27492.0,39768.0,46111.0,63182.0
4722,300.0,482743.0,870052.0,928554.0,640383.0,910331.0,902737.0,869662.0
4723,6.0,0.0,24721.0,0.0,0.0,0.0,0.0,0.0
4724,574.0,523537.0,787845.0,580298.0,340690.0,480303.0,434178.0,349239.0
4725,842.0,411461.0,338125.0,625676.0,630970.0,954793.0,892028.0,1394960.0
4726,221.0,122091.0,303958.0,378949.0,304713.0,323538.0,277878.0,339780.0
4727,816.0,788781.0,21632.0,1499236.0,526332.0,1173622.0,1041692.0,1513606.0
4728,1068.0,902353.0,1013564.0,880101.0,352858.0,765673.0,846971.0,834500.0
4729,1009.0,1032063.0,1211950.0,1214997.0,894392.0,990116.0,1096922.0,978199.0
4730,90.0,77141.0,183026.0,153203.0,52633.0,58032.0,536016.0,224175.0
4731,117.0,107056.0,129959.0,192148.0,156654.0,0.0,0.0,5766.0
4732,835.0,1025488.0,1237521.0,1038863.0,1050831.0,1505951.0,1634991.0,1934353.0
4733,144.0,89366.0,103565.0,114696.0,374805.0,274503.0,145044.0,309139.0
4734,599.0,3884826.0,721529.0,1528951.0,529384.0,2591347.0,690454.0,3092223.0
4735,717.0,657794.0,629908.0,1798964.0,811901.0,1595495.0,1317380.0,1332385.0
4736,465.0,381741.0,319911.0,397805.0,266867.0,325489.0,234462.0,435912.0
4737,390.0,398021.0,433419.0,874580.0,611380.0,1067520.0,891961.0,1188295.0
4738,907.0,2155435.0,1461362.0,1850761.0,1581275.0,2157138.0,1801552.0,1378308.0
4739,261.0,168578.0,552987.0,777185.0,533585.0,285606.0,220805.0,417522.0
4740,374.0,253089.0,224802.0,328117.0,716165.0,682787.0,477160.0,1095447.0
